,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,4.65621062643965,4.427188724235731,4.915077743841615,4.344418557498774,11.179131136764296,10.661378307026798,4.391628750910588,6.799103665255265,4.287039810611592,3.8775749107673083,3.1085007848674553,4.287464628562721,5.698533763259736,3.764089493712179,4.891476771736148,4.384062043356595,11.406145487353665,3.9223227027636804,14.45273363187609,9.249453616467818,3.8472958204803454,3.7847907378084606,6.810149032665024,6.593840926982315,8.543376155795212,8.134156339154352,4.540284514686341,4.908472933139448,3.3291519433857446,5.061968926392645,6.910963848827236,4.641541699526346,4.387157266726033,17.32783967278495,14.483757844794235,5.543703221076783,8.067950303186773
1,5.295135648730969,8.5289077871224,5.158011325250147,6.937531635241439,,4.899089821699647,5.0,6.228410989030498,7.5483566176204775,5.913636636275173,5.9832112254246335,4.270992778072193,5.184651905828914,6.499336836196815,5.48601223797663,3.2692294614597337,5.65685424949238,13.61729008949259,9.69852058189922,17.10873777946592,7.7445565217461505,7.085128261177439,11.01878281211829,7.37316110679363,14.631013811461788,19.233892686704138,7.532846073566825,4.138853890168578,5.661564800900758,23.254504795469664,25.214739171063705,24.9776065509797,6.802388813737773,12.0948377111291,6.199043334710246,12.918086994939799,3.5777087639996634
2,13.873416958817591,3.917793099851794,7.761140001162655,,,,3.681758695505785,5.130329881938285,3.9444674582777033,3.928337743360447,4.889261503415469,6.890381378703758,3.780206717268092,3.2322853206024966,3.7654599353319598,8.071235069386665,5.451842731386105,12.623618357373305,3.7019119720942784,11.855860721478596,12.928212797265788,9.69980724345845,12.480754415067654,12.925739751801315,4.252426317333679,4.973538597009432,22.831644706415698,6.434015210126405,21.808386006890753,3.407695611484537,4.390254694569079,6.495885055589174,7.841756862140748,3.419858399419663,3.844609459725424,3.7119655877432596,3.346332835318399
3,4.1012193308819755,,,,,,3.605551275463989,5.249639879192664,8.025788310708098,4.9931017768142665,4.714951667914447,17.996832555710082,5.025707110324166,3.713906763541037,4.154113056971655,6.782713628285561,6.179772571955694,6.8637331704689,5.925492803822554,4.0123278636155195,13.6,9.876637980375735,3.605213027771002,13.0,14.182211926745952,18.398256534812813,3.9991948524150023,20.909161055022615,4.313727787271748,10.261953630166738,3.077521882878709,12.381622045627358,10.101372968515546,6.8186069702856775,10.822097335776135,4.47213595499958,3.386427307392982
4,,,,,,,4.180192875216702,5.486012237976631,,5.05657340957038,4.525483399593904,6.609085247555022,3.9892601529434892,5.246847793171237,3.698047075227907,3.563284398999679,4.841386618546788,4.8397940614634685,3.713069518053983,4.395538046358048,5.09786575873842,4.328620271584379,9.461187327162047,6.4307602781224675,8.089646746536102,3.7811767080232177,4.076923076923077,4.3314808182421,20.265656841341077,4.263273520850585,11.266916003344264,15.814324903626531,15.018687546179128,25.52018060657148,,7.27556076443088,3.5694049999664124
5,,,,,,,,,,4.465250445211504,3.5777087639996634,10.16394326960818,5.41114477766748,7.3250984227495906,4.808836843298205,6.441354166864721,3.7844742464766914,3.8390264701787684,3.672705276079721,4.395538046358048,5.168682954484343,4.807324977987592,4.806627418139709,25.071148350414322,15.466883471758553,9.088717005078754,21.848869792216036,3.3282011773513744,12.53420628201,14.735426738343993,13.608455878764653,8.646147916689262,5.1944089866847705,,,4.914275526474269,3.769230769230769
6,,,,,,,,,,10.02657828636357,8.637789008984335,,5.813776741499454,4.978622986140249,4.0,3.2487162178851965,3.8975647827784794,3.9103074624687224,3.797678020329652,3.6954056911333777,4.301116539841046,3.644924012324347,7.4274991486366515,5.550296398262397,4.723980821133754,11.19562172915382,3.871132963313453,24.81476502360833,15.923076923076923,15.676423501778288,9.979900759721554,51.7776801886683,41.29043975229325,,,13.013830593099526,4.375833367937362
7,,,,,,,,,,17.33608675727663,17.52,,18.211602503717916,3.4149998410979703,3.862049884353096,4.965635331614208,5.388600271047654,3.961985534659939,4.0,5.384005403825506,3.753722256554006,5.527422839826985,18.803268245464828,46.35193393332613,46.86645358253399,51.600707522835364,6.272597674940564,3.3556404991870865,58.16718564726632,61.74772052553042,56.089214649520635,6.98636804938022,,,,7.471501626027652,3.8527771026514017
8,,,,,,,,,,3.2009219983223995,9.24,,6.800566625070175,6.0,19.288611705258766,3.7095027133303446,3.0962432061614997,10.91611711167184,9.005303322645144,4.2183074386605375,13.365806985741283,14.70005419974815,8.269612539727799,23.021148070875082,22.89868565969415,15.987365294400568,13.78479664546057,7.372965202908957,14.620984777924114,8.727680894321438,4.714005292032536,,,,,,
9,,,,,,,,,,8.635969247896561,8.320754716981131,,6.800566625070175,3.659266209473881,18.23401974284696,23.229306299176038,7.728533922029356,4.024922359499621,9.143353729961051,8.39729709728946,7.57602972638666,6.7082039324993685,45.164452837081576,,5.337212262840706,4.043037700313199,53.01479369636977,14.416679660957826,9.148806233542576,8.644001565185064,,,,,,,
10,,,,,,,,,,,7.8058163718325595,,8.049844718999243,16.873594374066332,5.885483083732645,23.583307948485587,5.0,32.79057214538383,38.74581058434367,10.714343331483784,34.415011629341215,44.913682926555346,21.301691402239715,,,,17.054484616796675,57.72347875864725,,,,,,,,,
11,,,,,,,,,,,,,4.190581774617469,10.411265490655062,6.253325776465935,7.516605725606233,25.283176706858733,37.05481695352791,15.942032781951113,40.969214530593995,44.883806424707274,19.886882405799422,,,,,8.489702403754515,11.689759588341705,,,,,,,,,
